Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Resident Evil 4,2005-01-11,974,15,426,co2wk8
2,God of War,2005-03-22,549,14,314,co3ddc
3,Mario Kart DS,2005-11-14,2345,13,1120,co214h
4,Fahrenheit: Indigo Prophecy - Director's Cut,2005-09-15,138337,12,1121,co6gjv
5,Shadow of the Colossus,2005-10-18,2207,11,306,co1ozz
6,World of Warcraft,2004-11-23,123,10,514,co2l7z
7,Metal Gear Solid 3: Snake Eater,2004-11-17,379,9,305,co5ei5
8,Battlefield 2,2005-06-21,277,8,1117,co2nal
9,World Soccer: Winning Eleven 9,2005-08-04,72967,7,1122,co2rwj
10,Half-Life 2,2004-11-16,233,6,160,co1nmw
11,Sid Meier's Civilization IV,2005-10-25,293,5,1123,co1rjp
12,Grand Theft Auto: San Andreas,2004-10-26,732,4,304,co2lb9
13,Call of Duty 2,2005-10-25,622,3,867,co3acf
14,Lumines,2004-12-12,4689,2,1124,co53gv
15,F.E.A.R.,2005-10-17,517,1,1125,co1utk
