Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,GoldenEye 007,1997-08-23,1638,15,219,co62k0
2,Castlevania: Symphony of the Night,1997-03-20,1128,14,238,co53m8
3,Tekken 3,1997-03-22,1244,13,242,co3tsh
4,Final Fantasy VII,1997-01-31,427,12,247,co2kx2
5,The Curse of Monkey Island,1997-10-31,62,11,1385,co30yu
6,Gran Turismo,1997-12-23,1594,10,389,co1pd3
7,Fallout,1997-09-30,13,9,1064,co1ybn
8,Tetrisphere,1997-08-11,3612,8,1386,co3bag
9,Total Annihilation,1997-09-30,918,7,1387,co4l7r
10,Star Fox 64,1997-04-27,2591,6,170,co2e4k
11,DoDonPachi,1997-02-05,1666,5,1388,co1um4
12,Myth: The Fallen Lords,1997-11-25,800,4,1389,co29oa
13,Star Wars: Jedi Knight - Dark Forces II,1997-09-30,150,3,1390,co25xt
14,Oddworld: Abe's Oddysee,1997-09-18,999,2,264,co1y8i
15,Mega Man X4,1997-08-01,1744,1,1391,co558g
