Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,SoulCalibur,1998-07-30,1564,15,428,co1x6g
2,Skies of Arcadia,2000-10-05,19007,14,887,co2ojm
3,Power Stone 2,2000-04-27,13106,13,888,co1w5c
4,Marvel vs. Capcom 2: New Age of Heroes,2000-02-24,8247,12,839,co4hs7
5,Jet Grind Radio,2000-06-29,1569,11,889,co3rjd
6,Rez,2001-11-22,11244,10,890,co2xti
7,Sonic Adventure 2,2001-06-23,7858,9,891,co1te4
8,Phantasy Star Online,2000-12-21,21968,8,892,co6f12
9,Grandia II,2000-08-01,9580,7,893,co2sb2
10,The Typing of the Dead,1999-12-31,11605,6,894,co3tq7
