Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,World of Warcraft,2004-11-23,123,15,514,co2l7z
2,The Elder Scrolls Online,2014-04-04,1081,14,2231,co1ybf
3,Guild Wars 2,2012-08-18,1183,13,2234,co54tr
4,MapleStory 2,2015-07-07,80348,12,2266,co251n
5,The Lord of the Rings Online,2007-04-24,3092,11,2239,co5rub
6,RuneScape,2001-01-04,5611,10,1035,co4wo6
7,Rift,2011-03-01,489,9,2249,co2ouo
8,Star Wars: The Old Republic,2011-12-20,114,8,2238,co20xa
9,DC Universe Online,2011-01-11,576,7,2256,co1u18
10,Dungeons & Dragons Online,2006-02-28,5629,6,2267,co2q0k
11,Final Fantasy XIV Online,2010-09-30,14729,5,963,co1trg
12,Neverwinter,2013-06-20,1908,4,2265,co2qty
13,Black Desert,2015-12-31,6292,3,2235,co6f1i
14,Eve Online,2003-05-06,2584,2,2233,co7avk
15,Star Trek Online,2010-02-02,7584,1,2251,co1o44
