Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,World of Warcraft,2004-11-23,123,15,514,co2l7z
2,Final Fantasy XIV Online,2010-09-30,14729,14,963,co1trg
3,The Elder Scrolls Online,2014-04-04,1081,13,2231,co1ybf
4,Star Wars: The Old Republic,2011-12-20,114,12,2238,co20xa
5,Eve Online,2003-05-06,2584,11,2233,co7avk
6,Guild Wars 2,2012-08-18,1183,10,2234,co54tr
7,The Lord of the Rings Online,2007-04-24,3092,9,2239,co5rub
8,RuneScape,2001-01-04,5611,8,1035,co4wo6
9,Rift,2011-03-01,489,7,2249,co2ouo
10,EverQuest,1999-03-16,282,6,2250,co6k7i
11,Star Trek Online,2010-02-02,7584,5,2251,co1o44
12,Black Desert,2015-12-31,6292,4,2235,co6f1i
13,PlanetSide 2,2012-11-20,1265,3,2252,co2iq1
14,Trove,2015-07-05,9728,2,2253,yckmopwynvlncm1ub3om
15,Tera,2011-01-25,7533,1,2254,co6g4n
